CALLS_OI,CALLS_Chng in OI,CALLS_Volume,CALLS_IV,CALLS_LTP,CALLS_Net Chng,Strike Price,PUTS_OI,PUTS_Chng in OI,PUTS_Volume,PUTS_IV,PUTS_LTP,PUTS_Net Chng,CALLS_Ask Price,CALLS_Ask Qty,CALLS_Bid Price,CALLS_Bid Qty,PUTS_Ask Price,PUTS_Ask Qty,PUTS_Bid Price,PUTS_Bid Qty,CALLS_Chart,PUTS_Chart,Company_name,ltp,lot_size
0.0,0.0,0.0,0.0,0.0,0.0,22500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8,50.0,0.0,0.0,2655.45,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,22750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2892.6,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,23000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85,50.0,0.0,0.0,3103.25,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,23250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3326.8,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,23500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3545.95,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,23750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3755.15,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,24000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3985.2,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,24250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4192.15,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,24500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4419.95,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,24750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4629.15,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4847.65,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,25250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5077.7,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,25500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5286.05,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,25750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5498.1,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,26000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5716.6,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,26250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5938.05,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,26500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6160.5,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,26750.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6372.4,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,27000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6589.75,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,27250.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6808.4,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0.0,0.0,0.0,0.0,0.0,0.0,27500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7007.25,1000.0,0.0,0.0,ABBOTINDIA,19227.25,25
0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,32,176000,0,0,0,0,0,0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,97.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.15,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,102.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.25,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,107.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.6,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.25,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.35,176000.0,0.0,0.0,0.75,8800.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,117.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.95,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.95,4400.0,0.0,0.0,1.35,8800.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,122.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,176000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,127.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,12.45,4400.0,7.35,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,132.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.65,8800.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,10.3,4400.0,5.5,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,137.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,13200.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.45,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,147.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,4400.0,0.0,0.0,0.0,0.0,0.0,0.0,ABCAPITAL,130.35,4400
0.0,0.0,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.3,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABFRL,284.7,2600
0.0,0.0,0.0,0.0,0.0,0.0,190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.4,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABFRL,284.7,2600
0.0,0.0,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.8,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABFRL,284.7,2600
0.0,0.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.6,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABFRL,284.7,2600
0.0,0.0,0.0,0.0,0.0,0.0,205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.5,78000.0,0.0,0.0,0.0,0.0,0.0,0.0,ABFRL,284.7,2600
0.0,0.0,0.0,0.0,0.0,0.0,210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.5,78000.0,0.0,0.0,0.1,20800.0,0.0,0.0,ABFRL,284.7,2600
