company,expiry date,strike price,stock price,margin,iscall,lot,call ltp,call bid price,call bid quantity,put ltp,put bid price,put bid quantity,percentage change in price,% margin
SIEMENS,MAR+25+2021,1340.0,1842.0,56870.0,P,550,0.0,463.4,12650.0,0.0,0.25,4400.0,-27.25298588490771,0.0
SIEMENS,MAR+25+2021,1320.0,1842.0,53421.5,P,550,0.0,480.9,12650.0,0.0,0.25,4400.0,-28.338762214983714,0.0
SIEMENS,MAR+25+2021,1300.0,1842.0,47630.0,P,550,0.0,499.2,12650.0,0.0,0.25,4400.0,-29.42453854505972,0.0
SIEMENS,MAR+25+2021,1280.0,1842.0,46937.0,P,550,0.0,516.7,12650.0,0.0,0.15,1100.0,-30.510314875135723,0.0
SIEMENS,MAR+25+2021,1260.0,1842.0,43912.0,P,550,0.0,534.85,12650.0,0.0,0.15,1100.0,-31.596091205211724,0.0
SIEMENS,MAR+25+2021,1240.0,1842.0,41041.0,P,550,0.0,552.35,12650.0,0.0,0.15,1100.0,-32.68186753528773,0.0
SIEMENS,MAR+25+2021,1220.0,1842.0,38335.0,P,550,0.0,570.55,12650.0,0.0,0.15,1100.0,-33.76764386536373,0.0
SHREECEM,MAR+25+2021,29750.0,28150.15,263131.0,C,50,0.0,0.0,0.0,0.0,1271.25,100.0,5.683273446145042,0.0
SIEMENS,MAR+25+2021,1200.0,1842.0,32351.0,P,550,0.0,578.55,12650.0,0.0,0.2,4400.0,-34.85342019543974,0.0
SIEMENS,MAR+25+2021,1160.0,1842.0,31333.5,P,550,0.0,613.5,12650.0,0.0,0.15,1100.0,-37.02497285559175,0.0
SIEMENS,MAR+25+2021,1140.0,1842.0,29375.5,P,550,0.0,631.0,12650.0,0.0,0.15,1100.0,-38.11074918566775,0.0
SIEMENS,MAR+25+2021,1120.0,1842.0,27610.0,P,550,0.0,648.45,12650.0,0.0,0.15,1100.0,-39.19652551574376,0.0
SIEMENS,MAR+25+2021,1100.0,1842.0,23408.0,P,550,0.0,665.95,12650.0,0.0,0.2,4400.0,-40.28230184581976,0.0
SIEMENS,MAR+25+2021,1080.0,1842.0,24623.5,P,550,0.0,683.45,12650.0,0.0,0.15,1100.0,-41.36807817589577,0.0
SIEMENS,MAR+25+2021,1060.0,1842.0,23380.5,P,550,0.0,705.3,12650.0,0.0,0.15,1100.0,-42.45385450597177,0.0
SIEMENS,MAR+25+2021,1040.0,1842.0,22286.0,P,550,0.0,718.4,12650.0,0.0,0.15,1100.0,-43.53963083604778,0.0
SIEMENS,MAR+25+2021,1020.0,1842.0,21334.5,P,550,0.0,735.85,12650.0,0.0,0.15,1100.0,-44.62540716612378,0.0
SIEMENS,MAR+25+2021,1180.0,1842.0,33478.5,P,550,0.0,596.05,12650.0,0.0,0.15,1100.0,-35.93919652551574,0.0
SIEMENS,MAR+25+2021,1380.0,1842.0,64086.0,P,550,0.0,428.45,12650.0,0.0,0.25,4400.0,-25.0814332247557,0.0
SHREECEM,MAR+25+2021,21250.0,28150.15,103828.0,P,50,0.0,6312.45,1150.0,0.0,0.0,0.0,-24.511947538467826,0.0
SHREECEM,MAR+25+2021,20750.0,28150.15,95820.5,P,50,0.0,6764.85,1150.0,0.0,0.0,0.0,-26.288137008150937,0.0
SBIN,MAR+25+2021,425.0,390.9,324825.0,C,3000,14.8,10.25,69000.0,0.0,26.25,9000.0,8.723458685085706,13.668898637728008
SBIN,MAR+25+2021,420.0,390.9,336210.0,C,3000,15.45,11.85,3000.0,0.0,29.1,15000.0,7.44435917114352,13.78602659052378
SBIN,MAR+25+2021,415.0,390.9,349425.0,C,3000,17.05,16.0,3000.0,0.0,17.75,9000.0,6.165259657201337,14.638334406525006
SBIN,MAR+25+2021,370.0,390.9,333720.0,P,3000,38.5,38.45,3000.0,15.05,14.5,33000.0,-5.346635968278327,13.52930600503416
SBIN,MAR+25+2021,365.0,390.9,319245.0,P,3000,0.0,39.5,3000.0,13.45,12.45,3000.0,-6.625735482220511,12.639195602123761
SBIN,MAR+25+2021,360.0,390.9,304890.0,P,3000,46.55,42.2,3000.0,11.05,9.35,3000.0,-7.9048349961626965,10.872773787267539
SBIN,MAR+25+2021,355.0,390.9,290625.0,P,3000,0.0,32.35,9000.0,13.4,9.45,3000.0,-9.183934510104882,13.832258064516129
SBIN,MAR+25+2021,350.0,390.9,276510.0,P,3000,51.15,40.65,3000.0,9.0,8.7,3000.0,-10.463034024047065,9.76456547683628
SBIN,MAR+25+2021,430.0,390.9,313020.0,C,3000,12.55,12.5,3000.0,0.0,37.95,15000.0,10.00255819902789,12.027985432240751
SBIN,MAR+25+2021,345.0,390.9,262545.0,P,3000,0.0,40.75,69000.0,0.0,6.85,3000.0,-11.74213353798925,0.0
SBIN,MAR+25+2021,335.0,390.9,236025.0,P,3000,0.0,50.75,69000.0,0.0,1.7,3000.0,-14.30033256587362,0.0
SBIN,MAR+25+2021,330.0,390.9,229710.0,P,3000,68.85,56.0,69000.0,5.25,5.3,6000.0,-15.579432079815806,6.8564712028209485
SBIN,MAR+25+2021,325.0,390.9,223575.0,P,3000,0.0,60.8,69000.0,4.15,2.35,3000.0,-16.858531593757988,5.568601140556861
SBIN,MAR+25+2021,320.0,390.9,217680.0,P,3000,77.15,75.55,15000.0,4.05,4.1,3000.0,-18.137631107700177,5.581587651598677
SBIN,MAR+25+2021,315.0,390.9,211785.0,P,3000,0.0,67.95,69000.0,0.0,1.8,3000.0,-19.41673062164236,0.0
SBIN,MAR+25+2021,310.0,390.9,205860.0,P,3000,0.0,73.85,69000.0,0.0,2.5,3000.0,-20.695830135584544,0.0
